Data from sinsal_HRC06701__30__91.txt Node

Date: Thu Apr 18 01:41:33 CDT 2024
User: Estudiantes 2
Spectrometer: HR+C0670
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
407.81	-86.06
407.921	-86.06
408.032	-86.06
408.143	-127.06
408.254	-114.06
408.365	64.94
408.476	206.94
408.587	-17.06
408.699	25.94
408.81	-30.06
408.921	-55.06
409.032	1.94
409.143	36.94
409.254	6.94
409.365	74.94
409.476	-13.06
409.587	-12.06
409.698	35.94
409.809	113.94
409.92	-24.06
410.031	-24.06
410.142	90.94
410.253	30.94
410.364	-0.06
410.475	161.94
410.585	555.94
410.696	602.94
410.807	628.94
410.918	648.94
411.029	632.94
411.14	625.94
411.251	633.94
411.362	664.94
411.472	660.94
411.583	721.94
411.694	679.94
411.805	588.94
411.916	655.94
412.026	658.94
412.137	648.94
412.248	686.94
412.359	650.94
412.47	642.94
412.58	593.94
412.691	652.94
412.802	630.94
412.912	641.94
413.023	627.94
413.134	610.94
413.245	679.94
413.355	645.94
413.466	592.94
413.577	612.94
413.687	749.94
413.798	568.94
413.909	700.94
414.019	665.94
414.13	610.94
414.24	582.94
414.351	685.94
414.462	804.94
414.572	678.94
414.683	693.94
414.793	640.94
414.904	858.94
415.014	623.94
415.125	645.94
415.235	641.94
415.346	717.94
415.456	748.94
415.567	629.94
415.677	595.94
415.788	652.94
415.898	640.94
416.009	617.94
416.119	663.94
416.23	663.94
416.34	585.94
416.45	646.94
416.561	1193.94
416.671	737.94
416.782	605.94
416.892	625.94
417.002	667.94
417.113	679.94
417.223	645.94
417.333	639.94
417.444	611.94
417.554	632.94
417.664	750.94
417.775	613.94
417.885	622.94
417.995	722.94
418.106	741.94
418.216	683.94
418.326	741.94
418.436	706.94
418.547	649.94
418.657	696.94
418.767	794.94
418.877	669.94
418.987	661.94
419.098	741.94
419.208	747.94
419.318	790.94
419.428	849.94
419.538	685.94
419.648	749.94
419.759	743.94
419.869	786.94
419.979	715.94
420.089	762.94
420.199	707.94
