Data from sinsal_HRC06701__60__121.txt Node

Date: Thu Apr 18 01:42:03 CDT 2024
User: Estudiantes 2
Spectrometer: HR+C0670
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
407.81	-78.31
407.921	-78.31
408.032	-78.31
408.143	-124.31
408.254	-128.31
408.365	41.69
408.476	213.69
408.587	-31.31
408.699	-8.31
408.81	29.69
408.921	-59.31
409.032	-34.31
409.143	108.69
409.254	46.69
409.365	37.69
409.476	-2.31
409.587	-22.31
409.698	10.69
409.809	88.69
409.92	-18.31
410.031	-35.31
410.142	34.69
410.253	43.69
410.364	25.69
410.475	293.69
410.585	1607.69
410.696	1666.69
410.807	1570.69
410.918	1610.69
411.029	1633.69
411.14	1647.69
411.251	1654.69
411.362	1716.69
411.472	1680.69
411.583	1702.69
411.694	1761.69
411.805	1676.69
411.916	1690.69
412.026	1773.69
412.137	1670.69
412.248	1622.69
412.359	1695.69
412.47	1582.69
412.58	1575.69
412.691	1679.69
412.802	1646.69
412.912	1563.69
413.023	1683.69
413.134	1647.69
413.245	1675.69
413.355	1628.69
413.466	1595.69
413.577	1653.69
413.687	1691.69
413.798	1624.69
413.909	1693.69
414.019	1626.69
414.13	1663.69
414.24	1609.69
414.351	1607.69
414.462	1853.69
414.572	1750.69
414.683	1690.69
414.793	1636.69
414.904	1968.69
415.014	1602.69
415.125	1616.69
415.235	1754.69
415.346	1769.69
415.456	1733.69
415.567	1682.69
415.677	1610.69
415.788	1673.69
415.898	1605.69
416.009	1616.69
416.119	1646.69
416.23	1616.69
416.34	1642.69
416.45	1642.69
416.561	2096.69
416.671	1784.69
416.782	1560.69
416.892	1646.69
417.002	1717.69
417.113	1688.69
417.223	1640.69
417.333	1682.69
417.444	1732.69
417.554	1677.69
417.664	1740.69
417.775	1736.69
417.885	1703.69
417.995	1710.69
418.106	1905.69
418.216	1721.69
418.326	1832.69
418.436	1883.69
418.547	1777.69
418.657	1793.69
418.767	1967.69
418.877	1855.69
418.987	1838.69
419.098	1896.69
419.208	1918.69
419.318	1860.69
419.428	1885.69
419.538	1898.69
419.648	1796.69
419.759	1867.69
419.869	1969.69
419.979	1837.69
420.089	1851.69
420.199	1856.69
420.309	1912.69
420.419	1861.69
420.529	1860.69
420.639	2133.69
420.749	1910.69
420.859	1899.69
420.969	1934.69
421.079	2127.69
421.189	1982.69
421.299	1994.69
421.409	1880.69
421.519	2020.69
421.629	2053.69
421.739	1966.69
421.849	1882.69
421.959	1947.69
422.069	2069.69
422.179	1943.69
422.289	1987.69
422.399	2074.69
422.509	2095.69
422.619	4760.69
422.729	2373.69
422.838	1993.69
422.948	2084.69
423.058	2160.69
423.168	2116.69
423.278	2144.69
423.388	2234.69
423.498	2315.69
423.607	2222.69
423.717	2537.69
423.827	2437.69
423.937	2248.69
424.046	2284.69
424.156	2341.69
424.266	2205.69
424.376	2426.69
424.485	2472.69
424.595	2346.69
424.705	2312.69
424.815	2314.69
424.924	2797.69
425.034	2390.69
425.144	2314.69
425.253	2364.69
425.363	2381.69
425.473	2434.69
425.582	2364.69
425.692	2334.69
425.801	2403.69
425.911	2575.69
426.021	2488.69
426.13	2579.69
426.24	2704.69
426.349	2565.69
426.459	2451.69
426.568	2520.69
426.678	2650.69
426.787	2501.69
426.897	2473.69
427.006	2546.69
427.116	2610.69
427.225	2523.69
427.335	2685.69
427.444	2458.69
427.554	2583.69
427.663	2631.69
427.773	2560.69
427.882	2646.69
427.992	2621.69
428.101	2638.69
428.21	2638.69
428.32	2677.69
428.429	2684.69
428.539	2877.69
428.648	2735.69
428.757	2829.69
428.867	2794.69
428.976	2847.69
429.085	2834.69
429.195	2792.69
429.304	2720.69
429.413	2792.69
429.523	2893.69
429.632	2851.69
429.741	2869.69
429.85	2890.69
429.96	2893.69
430.069	2852.69
430.178	2966.69
430.287	3136.69
430.397	2966.69
430.506	2981.69
430.615	2892.69
430.724	2985.69
430.833	2960.69
430.943	3026.69
431.052	2991.69
431.161	2966.69
431.27	3051.69
431.379	3021.69
431.488	3218.69
431.597	3182.69
431.706	3199.69
431.816	3113.69
431.925	3246.69
432.034	3047.69
432.143	3049.69
432.252	3194.69
432.361	3099.69
432.47	3054.69
432.579	3176.69
432.688	3158.69
432.797	3097.69
432.906	3041.69
433.015	3200.69
433.124	3447.69
