Data from 14g_HRC06701__32__215.txt Node

Date: Thu Apr 18 01:58:26 CDT 2024
User: Estudiantes 2
Spectrometer: HR+C0670
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
407.81	-98.69
407.921	-98.69
408.032	-98.69
408.143	-147.69
408.254	-141.69
408.365	76.31
408.476	218.31
408.587	-48.69
408.699	27.31
408.81	-15.69
408.921	-54.69
409.032	-10.69
409.143	57.31
409.254	22.31
409.365	107.31
409.476	-26.69
409.587	-22.69
409.698	58.31
409.809	122.31
409.92	-31.69
410.031	-21.69
410.142	79.31
410.253	-20.69
410.364	16.31
410.475	89.31
410.585	493.31
410.696	548.31
410.807	540.31
410.918	525.31
411.029	585.31
411.14	588.31
411.251	572.31
411.362	614.31
411.472	603.31
411.583	607.31
411.694	611.31
411.805	585.31
411.916	616.31
412.026	613.31
412.137	591.31
412.248	571.31
412.359	569.31
412.47	517.31
412.58	521.31
412.691	658.31
412.802	562.31
412.912	580.31
413.023	603.31
413.134	510.31
413.245	631.31
413.355	571.31
413.466	543.31
413.577	573.31
413.687	649.31
413.798	527.31
413.909	597.31
414.019	583.31
414.13	613.31
414.24	525.31
414.351	605.31
414.462	791.31
414.572	580.31
414.683	613.31
414.793	559.31
414.904	870.31
415.014	583.31
415.125	522.31
415.235	609.31
415.346	699.31
415.456	708.31
415.567	604.31
415.677	598.31
415.788	641.31
415.898	600.31
416.009	546.31
416.119	602.31
416.23	597.31
416.34	533.31
416.45	581.31
416.561	1375.31
416.671	721.31
416.782	517.31
416.892	537.31
417.002	672.31
417.113	628.31
417.223	596.31
417.333	606.31
417.444	553.31
417.554	623.31
417.664	707.31
417.775	508.31
417.885	569.31
417.995	603.31
418.106	758.31
418.216	645.31
418.326	628.31
418.436	660.31
418.547	653.31
418.657	539.31
418.767	740.31
418.877	638.31
418.987	638.31
419.098	679.31
419.208	610.31
419.318	678.31
419.428	672.31
419.538	644.31
419.648	701.31
419.759	712.31
419.869	726.31
419.979	636.31
420.089	643.31
420.199	653.31
420.309	645.31
420.419	680.31
420.529	709.31
420.639	1100.31
420.749	719.31
420.859	728.31
420.969	700.31
421.079	902.31
421.189	758.31
421.299	749.31
421.409	623.31
421.519	762.31
421.629	818.31
421.739	672.31
421.849	650.31
421.959	644.31
422.069	691.31
422.179	681.31
422.289	689.31
422.399	717.31
422.509	807.31
422.619	3129.31
422.729	1012.31
422.838	664.31
422.948	764.31
423.058	749.31
423.168	723.31
423.278	724.31
423.388	794.31
423.498	803.31
423.607	789.31
423.717	1019.31
423.827	1086.31
423.937	830.31
424.046	881.31
424.156	853.31
424.266	821.31
424.376	986.31
424.485	1009.31
424.595	770.31
424.705	788.31
424.815	854.31
424.924	1140.31
425.034	884.31
425.144	755.31
425.253	857.31
425.363	843.31
425.473	915.31
425.582	827.31
425.692	819.31
425.801	789.31
425.911	986.31
426.021	884.31
426.13	939.31
426.24	1114.31
426.349	954.31
426.459	903.31
426.568	874.31
426.678	994.31
426.787	849.31
426.897	845.31
427.006	916.31
427.116	909.31
427.225	899.31
427.335	974.31
427.444	916.31
427.554	958.31
427.663	982.31
427.773	901.31
427.882	952.31
427.992	943.31
428.101	969.31
428.21	904.31
428.32	970.31
428.429	862.31
428.539	1195.31
428.648	932.31
428.757	1052.31
428.867	985.31
428.976	1090.31
429.085	1086.31
429.195	940.31
429.304	975.31
429.413	1088.31
429.523	1005.31
429.632	1026.31
429.741	1026.31
429.85	965.31
429.96	1072.31
430.069	969.31
430.178	1036.31
430.287	1243.31
430.397	1018.31
430.506	1096.31
430.615	1013.31
430.724	1031.31
430.833	1084.31
430.943	1059.31
431.052	1032.31
431.161	1035.31
431.27	1088.31
431.379	1011.31
431.488	1156.31
431.597	1166.31
431.706	1143.31
431.816	1091.31
431.925	1148.31
432.034	1045.31
432.143	1202.31
432.252	1136.31
432.361	1164.31
432.47	1114.31
432.579	1108.31
432.688	1080.31
432.797	1049.31
432.906	1042.31
433.015	1147.31
433.124	1461.31
433.233	1148.31
433.342	1199.31
433.451	1110.31
433.56	1129.31
433.669	1154.31
433.778	1113.31
433.886	1094.31
433.995	1117.31
434.104	1230.31
434.213	1156.31
434.322	1130.31
434.431	1292.31
434.54	1202.31
434.649	1331.31
434.757	1268.31
434.866	1155.31
434.975	1255.31
435.084	1272.31
435.193	1232.31
435.301	1455.31
435.41	1503.31
435.519	1599.31
435.628	1146.31
435.737	1082.31
435.845	1154.31
435.954	1045.31
436.063	1069.31
436.171	1136.31
436.28	1051.31
436.389	1186.31
436.498	1122.31
436.606	1106.31
436.715	1159.31
436.823	1049.31
436.932	1017.31
437.041	1028.31
437.149	1069.31
437.258	1062.31
437.367	945.31
437.475	956.31
437.584	1299.31
437.692	994.31
437.801	2410.31
437.91	1204.31
438.018	950.31
438.127	884.31
438.235	1069.31
438.344	976.31
438.452	983.31
438.561	962.31
438.669	1008.31
438.778	953.31
438.886	943.31
438.995	995.31
439.103	984.31
439.212	982.31
439.32	998.31
439.428	953.31
439.537	949.31
439.645	1039.31
439.754	1005.31
439.862	919.31
439.97	980.31
440.079	1040.31
440.187	911.31
440.295	1088.31
440.404	1018.31
440.512	1024.31
440.62	1045.31
440.729	1080.31
440.837	1020.31
440.945	1628.31
441.054	1135.31
441.162	1016.31
441.27	1070.31
441.378	1082.31
441.487	1092.31
441.595	1354.31
441.703	1144.31
441.811	1159.31
441.92	1043.31
442.028	954.31
442.136	1147.31
442.244	1048.31
442.352	1028.31
442.461	994.31
442.569	967.31
442.677	964.31
442.785	1047.31
442.893	1014.31
443.001	966.31
443.109	942.31
443.217	976.31
443.325	927.31
443.434	1524.31
443.542	1298.31
443.65	1013.31
443.758	1095.31
443.866	1065.31
443.974	1337.31
444.082	1095.31
444.19	1099.31
444.298	1206.31
444.406	1153.31
444.514	1158.31
444.622	1284.31
444.73	1192.31
444.838	1167.31
444.946	1242.31
445.054	1051.31
445.161	1052.31
445.269	1043.31
445.377	1111.31
445.485	1094.31
445.593	1088.31
445.701	1270.31
445.809	1110.31
445.917	1100.31
446.025	1015.31
446.132	1108.31
446.24	1112.31
446.348	1116.31
446.456	1011.31
446.564	1034.31
446.671	1105.31
446.779	1028.31
446.887	956.31
446.995	1083.31
447.102	1066.31
447.21	1084.31
447.318	1036.31
447.426	1080.31
447.533	1274.31
447.641	2209.31
447.749	1196.31
447.856	1009.31
447.964	1077.31
