Data from 14g_HRC06701__40__223.txt Node

Date: Thu Apr 18 01:58:34 CDT 2024
User: Estudiantes 2
Spectrometer: HR+C0670
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
407.81	-102.69
407.921	-102.69
408.032	-102.69
408.143	-137.69
408.254	-113.69
408.365	10.31
408.476	242.31
408.587	-46.69
408.699	-7.69
408.81	39.31
408.921	-45.69
409.032	-74.69
409.143	109.31
409.254	2.31
409.365	77.31
409.476	1.31
409.587	0.31
409.698	46.31
409.809	94.31
409.92	14.31
410.031	-48.69
410.142	65.31
410.253	44.31
410.364	-4.69
410.475	432.31
410.585	2339.31
410.696	2489.31
410.807	2392.31
410.918	2456.31
411.029	2449.31
411.14	2483.31
411.251	2448.31
411.362	2525.31
411.472	2485.31
411.583	2499.31
411.694	2630.31
411.805	2474.31
411.916	2495.31
412.026	2672.31
412.137	2485.31
412.248	2541.31
412.359	2553.31
412.47	2419.31
412.58	2322.31
412.691	2497.31
412.802	2388.31
412.912	2418.31
413.023	2499.31
413.134	2418.31
413.245	2465.31
413.355	2470.31
413.466	2460.31
413.577	2411.31
413.687	2447.31
413.798	2412.31
413.909	2449.31
414.019	2451.31
414.13	2466.31
414.24	2495.31
414.351	2470.31
414.462	2672.31
414.572	2575.31
414.683	2483.31
414.793	2460.31
414.904	2842.31
415.014	2452.31
415.125	2355.31
415.235	2504.31
415.346	2566.31
415.456	2581.31
415.567	2506.31
415.677	2441.31
415.788	2425.31
415.898	2491.31
416.009	2508.31
416.119	2513.31
416.23	2442.31
416.34	2425.31
416.45	2450.31
416.561	3311.31
416.671	2627.31
416.782	2357.31
416.892	2455.31
417.002	2485.31
417.113	2593.31
417.223	2544.31
417.333	2541.31
417.444	2595.31
417.554	2557.31
417.664	2647.31
417.775	2584.31
417.885	2633.31
417.995	2620.31
418.106	2820.31
418.216	2640.31
418.326	2702.31
418.436	2818.31
418.547	2804.31
418.657	2708.31
418.767	2831.31
418.877	2850.31
418.987	2783.31
419.098	2867.31
419.208	2920.31
419.318	2887.31
419.428	2923.31
