Longitud de onda, Intensidad de la luz
407.81, 0.0023759242322327076
407.921, 0.0023759242322327076
408.032, 0.0023759242322327076
408.143, 0.0029956544976995664
408.254, 0.0020306625382932636
408.365, 0.024949616151789665
408.476, 0.05629773958647842
408.587, 0.0169634020208742
408.699, 0.018479910784269173
408.81, 0.018775332169719095
408.921, 0.01353211173158144
409.032, 0.015239520799860526
409.143, 0.026201123354037455
409.254, 0.024005519665198437
409.365, 0.03184901057242126
409.476, 0.017205887348568982
409.587, 0.02177472616714649
409.698, 0.02916044349880549
409.809, 0.03261077161421856
409.92, 0.0172790637459422
410.031, 0.016600988092001504
410.142, 0.028558839095233515
410.253, 0.0238213033093985
410.364, 0.025147081335455367
410.475, 0.02944974588774513
410.585, 0.09375173416703841
410.696, 0.10054293688335361
410.807, 0.09678024353681623
410.918, 0.09784369898552202
411.029, 0.10594122811085994
411.14, 0.10189605665772293
411.251, 0.09762722974512192
411.362, 0.10782338065226256
411.472, 0.10676660979499385
411.583, 0.10416701036234037
411.694, 0.1117134649147115
411.805, 0.1012770797362288
411.916, 0.10231357541259697
412.026, 0.11309055925138871
412.137, 0.10476451767546258
412.248, 0.10345180302073577
412.359, 0.10129219210692564
412.47, 0.09618642599283109
412.58, 0.09462346325920334
412.691, 0.10484649450630129
412.802, 0.09991831054070739
412.912, 0.09910903878537165
413.023, 0.1004668941807108
413.134, 0.10014510905865857
413.245, 0.11161011724459854
413.355, 0.09957678097771536
413.466, 0.09802975195353594
413.577, 0.10010478053277375
413.687, 0.11073964122588827
413.798, 0.09287090660609924
413.909, 0.10866920708490779
414.019, 0.10189531572396489
414.13, 0.10382685551673772
414.24, 0.09755309347151661
414.351, 0.10817017613849786
414.462, 0.1255041400697199
414.572, 0.110518054449694
414.683, 0.10913588330307418
414.793, 0.10068657696483213
414.904, 0.14690093542783908
415.014, 0.1047808539667918
415.125, 0.09698620268933945
415.235, 0.10630503127214233
415.346, 0.11923676207921347
415.456, 0.11941617070685918
415.567, 0.10420897445818879
415.677, 0.10606464929255696
415.788, 0.10980609051601573
415.898, 0.09956416423933709
416.009, 0.09987177672171521
416.119, 0.10678376878054133
416.23, 0.10020986382227243
416.34, 0.09727383344201289
416.45, 0.10551049821167102
416.561, 0.19796213026169335
416.671, 0.1198067622565404
416.782, 0.09551839171968053
416.892, 0.0996728258053549
417.002, 0.10856585753514168
417.113, 0.11299293403261043
417.223, 0.10627790926695423
417.333, 0.1013884489878887
417.444, 0.10423971429909855
417.554, 0.11121093259749254
417.664, 0.11302577870181477
417.775, 0.09955937138488864
417.885, 0.10827567606786329
417.995, 0.1091971200559878
418.106, 0.12769488095723103
418.216, 0.11535040653762593
418.326, 0.11652277371400718
418.436, 0.11283747739608829
418.547, 0.11240091409936297
418.657, 0.10930235186152684
418.767, 0.12557194110237407
418.877, 0.11626478914366084
418.987, 0.11440083164397065
419.098, 0.11491251398343283
419.208, 0.11593121693745094
419.318, 0.1259655187802888
419.428, 0.12092791974303399
419.538, 0.1124460203962983
419.648, 0.12013941349992095
419.759, 0.12170274008539166
419.869, 0.12340640961767486
419.979, 0.11532581545827886
420.089, 0.1177288217961201
420.199, 0.11312738789377905
420.309, 0.12003454113295695
420.419, 0.12303569632077209
420.529, 0.11631630566397556
420.639, 0.1755622436257551
420.749, 0.1283177337687549
420.859, 0.12694902789285356
420.969, 0.12185897596867315
421.079, 0.15179198501039273
421.189, 0.13020962611055173
421.299, 0.1254231386872757
421.409, 0.11588657494280231
421.519, 0.1323916951555951
421.629, 0.13289097790929885
421.739, 0.12179570088074988
421.849, 0.11643258490065705
421.959, 0.11540104617466612
422.069, 0.12841190300597027
422.179, 0.12206812364331099
422.289, 0.12034489408620909
422.399, 0.127233245278326
422.509, 0.13973727717090673
422.619, 0.5152209035863874
422.729, 0.16897097467272884
422.838, 0.12380145360575899
422.948, 0.1343256882634888
423.058, 0.12793254118687847
423.168, 0.1324474502039077
423.278, 0.1331720449862579
423.388, 0.1371632747638392
423.498, 0.14416692197758438
423.607, 0.14018897961776458
423.717, 0.17454132270030748
423.827, 0.17397718554518896
423.937, 0.14354786269102776
424.046, 0.15075212041902833
424.156, 0.1514763718741129
424.266, 0.14078791155960257
424.376, 0.16889043300593576
424.485, 0.16226697897573555
424.595, 0.1431471686931278
424.705, 0.1391661762677402
424.815, 0.14247091635953807
424.924, 0.19804810165212663
425.034, 0.15404133311592952
425.144, 0.13578926410236972
425.253, 0.1449186259602456
425.363, 0.1511184139395131
425.473, 0.15240353263533718
425.582, 0.13616129199573937
425.692, 0.14064971213628238
425.801, 0.13753530363319977
425.911, 0.1609010767872939
426.021, 0.15008140472011286
426.13, 0.15940223904510845
426.24, 0.17453178570974942
426.349, 0.16049396884052355
426.459, 0.1516803264539392
426.568, 0.1428668415646523
426.678, 0.16281575975657195
426.787, 0.15018468701395024
426.897, 0.1445944590263752
427.006, 0.14928730859725758
427.116, 0.1576745876080837
427.225, 0.15014002424576295
427.335, 0.1607083380329011
427.444, 0.1512734590270641
427.554, 0.15932868230911973
427.663, 0.15372720221114705
427.773, 0.15100038907402002
427.882, 0.16235966265299268
427.992, 0.15006286538219069
428.101, 0.15320077824421213
428.21, 0.15240031029720047
428.32, 0.1575139561744094
428.429, 0.1480255121147271
428.539, 0.19053180396642155
428.648, 0.15688960170243024
428.757, 0.16535429597258072
428.867, 0.16322849459135183
428.976, 0.17903445625518738
429.085, 0.1633130285671716
429.195, 0.15845871902043707
429.304, 0.16135742310024856
429.413, 0.16750269710454432
429.523, 0.17008025280479658
429.632, 0.1699751182410363
429.741, 0.16718267415603305
429.85, 0.16030371293131154
429.96, 0.17106987287512637
430.069, 0.16494886274961437
430.178, 0.16440138638228394
430.287, 0.202767794228942
430.397, 0.17232313219788362
430.506, 0.1669578599371542
430.615, 0.16707986630509108
430.724, 0.17534912012069828
430.833, 0.17377812047109034
430.943, 0.17364664827267487
431.052, 0.17520917044143833
431.161, 0.17052723228574937
431.27, 0.17831361163129236
431.379, 0.17509281868087667
431.488, 0.19917478247330514
431.597, 0.1912802934942652
431.706, 0.1944224610167404
431.816, 0.18522870104034178
431.925, 0.18412945179870555
432.034, 0.18053431948582657
432.143, 0.1907756878062397
432.252, 0.1833074324961675
432.361, 0.19558475957389107
432.47, 0.1866784738035842
432.579, 0.1839282484196004
432.688, 0.18121695318597913
432.797, 0.18815270994665506
432.906, 0.17778667545071397
433.015, 0.1899625938965821
433.124, 0.2378020676171701
433.233, 0.19506511484511607
433.342, 0.1942558571543255
433.451, 0.18790745484745758
433.56, 0.18751240162876434
433.669, 0.18739267266000598
433.778, 0.18602092184731675
433.886, 0.19533660361648864
433.995, 0.1912579502618204
434.104, 0.21281635602345808
434.213, 0.20114145273463618
434.322, 0.19731779385828782
434.431, 0.2171593692841984
434.54, 0.21223813179577425
434.649, 0.2324588711746059
434.757, 0.21763163752770315
434.866, 0.2105151562786271
434.975, 0.21761634018791695
435.084, 0.2140958984233963
435.193, 0.20779585841618253
435.301, 0.2327402212765663
435.41, 0.24388567244773468
435.519, 0.2523255013057207
435.628, 0.1920538326773691
435.737, 0.18302679006066908
435.845, 0.17951884823678124
435.954, 0.17592418768578005
436.063, 0.18280189146784273
436.171, 0.18104117152368834
436.28, 0.18285053593502695
436.389, 0.19737584455275636
436.498, 0.1830349677980097
436.606, 0.18341827002183467
436.715, 0.2032495967634097
436.823, 0.17728302046471625
436.932, 0.17189001645863808
437.041, 0.17263566801853256
437.149, 0.17976330519295064
437.258, 0.1685682959636374
437.367, 0.1663914888539241
437.475, 0.16687340698061962
437.584, 0.20014175263254083
437.692, 0.17028481918913888
437.801, 0.3725100561966375
437.91, 0.1889672399459305
438.018, 0.16425489687538405
438.127, 0.16095259088631542
438.235, 0.17443890472187631
438.344, 0.1649778849073365
438.452, 0.16875507844276358
438.561, 0.16005732681386775
438.669, 0.16252426509759257
438.778, 0.1583437136263025
438.886, 0.16379347316955217
438.995, 0.15899407725919198
439.103, 0.16292470297547632
439.212, 0.1643611971358853
439.32, 0.1628891962559191
439.428, 0.1602012310964764
439.537, 0.16662940143266797
439.645, 0.17615436952232966
439.754, 0.1721679511436546
439.862, 0.16450363820981975
439.97, 0.17048523616308187
440.079, 0.16872708083890242
440.187, 0.1602927259529578
440.295, 0.18429510004118385
440.404, 0.16856700280045137
440.512, 0.172202996122357
440.62, 0.1780403088265374
440.729, 0.18094729610916216
440.837, 0.18519871401505214
440.945, 0.26747037804216517
441.054, 0.1935843384170947
441.162, 0.18255742241937228
441.27, 0.19896343909613118
441.378, 0.19175276075624106
441.487, 0.19135071522818367
441.595, 0.237691366658113
441.703, 0.20531692787750394
441.811, 0.19286846259631465
441.92, 0.18589248901293068
442.028, 0.1780532027040373
442.136, 0.18610383974981354
442.244, 0.18785405487998622
442.352, 0.1855651730025655
442.461, 0.17282740118756879
442.569, 0.17393615167487278
442.677, 0.1787091789832286
442.785, 0.18597817941052416
442.893, 0.18023983458414594
443.001, 0.17532202015089923
443.109, 0.17433000903845178
443.217, 0.17556102281452754
443.325, 0.17524585335677442
443.434, 0.25212363583183184
443.542, 0.2171755864915954
443.65, 0.18705387168032947
443.758, 0.20675706468151342
443.866, 0.19146353708932343
443.974, 0.23026887532107812
444.082, 0.20510853871769694
444.19, 0.20489459418938955
444.298, 0.21122734343852606
444.406, 0.22441430611629012
444.514, 0.2216483642173648
444.622, 0.2290994267674862
444.73, 0.22855278362856715
444.838, 0.2186505485214477
444.946, 0.2180485794996631
445.054, 0.20082668397254533
445.161, 0.19734619859780744
445.269, 0.1897993520997828
445.377, 0.19493769127246502
445.485, 0.19434853644219402
445.593, 0.18949171641165516
445.701, 0.21277777045771984
445.809, 0.1954171014796299
445.917, 0.18824560810268506
446.025, 0.17576117640305142
446.132, 0.19479266992045025
446.24, 0.19393661947224405
446.348, 0.18594608800803414
446.456, 0.17516132734138315
446.564, 0.17691530872095892
446.671, 0.18334734043315246
446.779, 0.1774762953541193
446.887, 0.17483006504722573
446.995, 0.17733963159154528
447.102, 0.18189400899505434
447.21, 0.182897542442797
447.318, 0.1789535719015298
447.426, 0.17082248594871888
447.533, 0.20636185818328487
447.641, 0.33620543558604266
447.749, 0.1940596944124126
447.856, 0.1747111324930131
447.964, 0.1773539047319012
448.072, 0.18871657872517875
448.179, 0.1717152588095467
448.287, 0.17952954532990953
448.395, 0.18289566570551427
448.502, 0.17114915566746022
448.61, 0.17843912423854474
448.718, 0.17413248415136318
448.825, 0.18158399738140846
448.933, 0.17641918961421438
449.04, 0.1739656562094159
449.148, 0.17969088211620463
449.256, 0.1781306004766265
449.363, 0.18118295653422065
449.471, 0.18165232946346668
449.578, 0.18940369070099974
449.686, 0.17676298913016186
449.793, 0.1959163073853933
449.901, 0.18209806443282975
450.008, 0.1868269890198788
450.116, 0.1922430634328668
450.223, 0.18416240877869
450.331, 0.19405974900845405
450.438, 0.19394349823067503
450.546, 0.19566384776735893
450.653, 0.20367898901160164
450.76, 0.2034659959401964
450.868, 0.20352707744704893
450.975, 0.22651301993375003
451.083, 0.2007729435431655
451.19, 0.20985345940266983
451.297, 0.20355100302289084
451.405, 0.2075028415263006
451.512, 0.20119954146905952
451.619, 0.2191450894401242
451.727, 0.21869381307096364
451.834, 0.20279890745582466
451.941, 0.20466408436625963
452.049, 0.20318630090887357
452.156, 0.20543091469674996
452.263, 0.21280209739050263
452.371, 0.20822885765320334
452.478, 0.2137098361613615
452.585, 0.2265917011641621
452.692, 0.20576772972845056
452.8, 0.21357460870771308
452.907, 0.23236194492451612
453.014, 0.21760416691662993
453.121, 0.21093491067547393
453.229, 0.22067843779377755
453.336, 0.22342534285558194
453.443, 0.22844116219796054
453.55, 0.21252783865542269
453.657, 0.21812039533575542
453.765, 0.225451353592658
453.872, 0.21947318056222812
453.979, 0.2279572123436305
454.086, 0.22030068307085032
454.193, 0.22342149165516162
454.3, 0.21848562193993776
454.407, 0.23732940954169848
454.514, 0.23719829942643048
454.621, 0.22070938459795572
454.729, 0.21958445760068415
454.836, 0.2232339087117579
454.943, 0.22736156425331278
455.05, 0.2331981017014272
455.157, 0.23874268653412506
455.264, 0.22360605069661957
455.371, 0.23162646722598287
455.478, 0.22862498409618054
455.585, 0.26087457619293314
455.692, 0.2386487736384362
455.799, 0.2515264048165889
455.906, 0.22962846158338499
456.013, 0.22873823602307397
456.12, 0.22798144121488076
456.227, 0.23343375903205457
456.334, 0.24057952430510696
456.44, 0.2507414554386096
456.547, 0.238946661636254
456.654, 0.23184860933529525
456.761, 0.2402829953708964
456.868, 0.24949579554095586
456.975, 0.24810462435579814
457.082, 0.23927832693108492
457.189, 0.2337265464337536
457.296, 0.24227433583584917
457.402, 0.24071603264210964
457.509, 0.23758751867314906
457.616, 0.25020681288203583
457.723, 0.2743801168207841
457.83, 0.25286723362932445
457.936, 0.24916526504576447
458.043, 0.29206155096555103
458.15, 0.25855778834788834
458.257, 0.2700541323922634
458.363, 0.2670095432811107
458.47, 0.26833433247301336
458.577, 0.2793608726081746
458.684, 0.2692512243571879
458.79, 0.2873220260037534
458.897, 0.2870239680057813
459.004, 0.29587421507728945
459.11, 0.2877552342133965
459.217, 0.29099705806900217
459.324, 0.30119812499992044
459.43, 0.31240777233769645
459.537, 0.3317302101212384
459.644, 0.30549758897247775
459.75, 0.3020878547696037
459.857, 0.35267519551667376
459.964, 0.31785124664141456
460.07, 0.32094408039058864
460.177, 0.3227253119731179
460.283, 0.3295787225952094
460.39, 0.34194998594958953
460.496, 0.3261147071886495
460.603, 0.33130668234236615
460.71, 0.3241228909656251
460.816, 0.3172919864147479
460.923, 0.31633503232850535
461.029, 0.32130371887637627
461.136, 0.3231491486450223
461.242, 0.3205595411759325
461.349, 0.3216336914805341
461.455, 0.31756408731084174
461.562, 0.360046782415302
461.668, 0.33708706996061594
461.774, 0.3259426477836961
461.881, 0.3391561801422469
461.987, 0.3370229281560577
462.094, 0.33865713240457557
462.2, 0.3443501495745413
462.307, 0.3474845966707479
462.413, 0.33917210557755667
462.519, 0.3433535404012099
462.626, 0.36842881155061036
462.732, 0.36692220242388174
462.838, 0.37641512465351756
462.945, 0.38845476737030177
463.051, 0.38301424161252945
463.157, 0.37250312904980815
463.264, 0.3675515578894732
463.37, 0.3652508983519374
463.476, 0.3566831706792577
463.583, 0.3524138605435124
463.689, 0.34584609092760604
463.795, 0.3474892824684978
463.901, 0.3562698098051571
464.008, 0.3694367641278885
464.114, 0.3528136718040372
464.22, 0.34719596000267205
464.326, 0.352163619246349
464.433, 0.3371548320518825
464.539, 0.33833160311663985
464.645, 0.3329667181420081
464.751, 0.35543876056422563
464.857, 0.3305271448496859
464.963, 0.31048801838427226
465.07, 0.31700768592692596
465.176, 0.3083698012838784
465.282, 0.2996347720231319
465.388, 0.30970834466438285
465.494, 0.282199859420646
465.6, 0.2831911552075042
465.706, 0.27443099693684214
465.812, 0.2679706166560132
465.918, 0.28245382538758484
466.024, 0.2715286779221524
466.131, 0.2746144388511473
466.237, 0.2620738836114956
466.343, 0.25205012926627696
466.449, 0.25159712768807746
466.555, 0.24951185978544815
466.661, 0.2437821557137139
466.767, 0.24422289936550962
466.873, 0.24769009428133423
466.979, 0.26462283888284616
467.085, 0.2475978826897783
467.191, 0.24886216436309067
467.296, 0.24238771476130852
467.402, 0.2407157014486505
467.508, 0.24712315583302383
467.614, 0.26011748609052826
467.72, 0.23552431331570695
467.826, 0.23124039194634988
467.932, 0.23314029813425555
468.038, 0.22649707311966952
468.144, 0.2303927700009817
468.25, 0.224956508368936
468.355, 0.21952634428284376
468.461, 0.22934611587136491
468.567, 0.2193571873724474
468.673, 0.22377248086403348
468.779, 0.22589017464060757
468.885, 0.22197115071042076
468.99, 0.2169070841785027
469.096, 0.22282357116436688
469.202, 0.23884335972487084
469.308, 0.23125713451540947
469.413, 0.23589414006281417
469.519, 0.23229681927415793
469.625, 0.22913998162059873
469.731, 0.2352058002854814
469.836, 0.2336271231261246
469.942, 0.255985769774943
470.048, 0.23888282419538862
470.153, 0.23850992225846665
470.259, 0.23948560071208894
470.365, 0.24871194751163037
470.47, 0.24414642979069726
470.576, 0.236689291490402
470.682, 0.2320297616678183
470.787, 0.22821993237406454
470.893, 0.22053593045691874
470.999, 0.22667631450033207
471.104, 0.22741298402824983
471.21, 0.21345316734505015
471.315, 0.20326021893338309
471.421, 0.20516834446566665
471.527, 0.2352473267472061
471.632, 0.21978491893548566
471.738, 0.21278138991984352
471.843, 0.2014870270939151
471.949, 0.2102472395277817
472.054, 0.20799200321630723
472.16, 0.19870255323609673
472.265, 0.20047626167598762
472.371, 0.19495633889264552
472.476, 0.20021613575057834
472.582, 0.2082856500041954
472.687, 0.19481696036117954
472.793, 0.18784199057151618
472.898, 0.19330193915083482
473.003, 0.19038891019064547
473.109, 0.18592588692057344
473.214, 0.1826169897347771
473.32, 0.18715383564458588
473.425, 0.1970049881238868
473.53, 0.1913645034399502
473.636, 0.1867345271638949
473.741, 0.18285400900945195
473.847, 0.1838221185378239
473.952, 0.1909392455578197
474.057, 0.19570069632503526
474.163, 0.19739298463438526
474.268, 0.18489848662615843
474.373, 0.19523268741244512
474.478, 0.18124898796918612
474.584, 0.18100547974668993
474.689, 0.19441561106994876
474.794, 0.19099008528401532
474.9, 0.22158240771050067
475.005, 0.1871249416433502
475.11, 0.20907305719699965
475.215, 0.18501594184832593
475.321, 0.18967744080850588
475.426, 0.212579157048021
475.531, 0.20785419380584935
475.636, 0.1877963993942543
475.741, 0.18530572041198712
475.846, 0.20544621375757663
475.952, 0.2187777652415577
476.057, 0.20186308327931723
476.162, 0.20646697039499531
476.267, 0.2136246897770965
476.372, 0.23663301854554641
476.477, 0.19693607924539488
476.582, 0.2092545900896018
476.687, 0.1958158322654648
476.793, 0.20070355896431205
476.898, 0.1972910902837687
477.003, 0.2050400779061323
477.108, 0.20199063964235303
477.213, 0.19777247911683277
477.318, 0.2035557064669104
477.423, 0.21417064576653635
477.528, 0.2226993521456911
477.633, 0.22449267893339048
477.738, 0.22138705165683695
477.843, 0.21195872787523903
477.948, 0.21924924620449632
478.053, 0.21899457228572178
478.158, 0.21979155264617206
478.263, 0.22730395717212948
478.368, 0.22533031381054375
478.473, 0.23853751019631506
478.578, 0.23507376511807593
478.682, 0.22629281763024
478.787, 0.24061767601205727
