Longitud de onda, Intensidad de la luz
407.81, -2.209757045650963
407.921, -2.209757045650963
408.032, -2.209757045650963
408.143, -2.2009022817455235
408.254, -2.2072141641927288
408.365, -2.0591902960837234
408.476, -1.844809628311603
408.587, -2.1001440967404097
408.699, -2.0934414479474874
408.81, -2.099176424758633
408.921, -2.119540289174881
409.032, -2.110077855726433
409.143, -2.0493669036799425
409.254, -2.053630462470941
409.365, -2.0012248145470157
409.476, -2.105049595178706
409.587, -2.0742087203838553
409.698, -2.014548517020284
409.809, -1.999700241387792
409.92, -2.1076584862797705
410.031, -2.100381525207258
410.142, -2.027367713990439
410.253, -2.0632857725789253
410.364, -2.048517185379884
410.475, -1.8785491390657538
410.585, -0.9743509519058262
410.696, -0.867650745410794
410.807, -0.9006178579392993
410.918, -0.9080147306898038
411.029, -0.8385533792178573
411.14, -0.8644449617983824
411.251, -0.8921944045950121
411.362, -0.8208694545871081
411.472, -0.8190501335398629
411.583, -0.847478829679938
411.694, -0.794780043084866
411.805, -0.8574420367467485
411.916, -0.8268922542878595
412.026, -0.7815595958119178
412.137, -0.82833156330901
412.248, -0.842821052684894
412.359, -0.8539591732121822
412.47, -0.8991674118276435
412.58, -0.9129120606603353
412.691, -0.8438673998937352
412.802, -0.8638387269188892
412.912, -0.8830596113793486
413.023, -0.8663437022449284
413.134, -0.8897911996354859
413.245, -0.8081404039904514
413.355, -0.8721460518569459
413.466, -0.8922173328508858
413.577, -0.8777832320481339
413.687, -0.8012091414775114
413.798, -0.946480554991704
413.909, -0.8243119740381879
414.019, -0.8617079111675408
414.13, -0.8513836843783491
414.24, -0.8951734360429796
414.351, -0.8185518661268606
414.462, -0.6976266613701728
414.572, -0.8095904188176402
414.683, -0.8085691443077487
414.793, -0.8688894885740907
414.904, -0.5644280412541515
415.014, -0.8600148792493841
415.125, -0.9016266279614794
415.235, -0.8382335838164815
415.346, -0.7446047836559587
415.456, -0.7406899030836587
415.567, -0.854969443097376
415.677, -0.8531210319940995
415.788, -0.8192767060272635
415.898, -0.886054809466402
416.009, -0.8945274443239455
416.119, -0.8419478562635485
416.23, -0.8767451710645735
416.34, -0.9120171176690461
416.45, -0.846957314681875
416.561, -0.2265775298111992
416.671, -0.7639832397135905
416.782, -0.9213982974834312
416.892, -0.874152410564099
417.002, -0.8379762953642986
417.113, -0.7929330799344535
417.223, -0.8397692522123653
417.333, -0.8724976796240873
417.444, -0.8555378795997766
417.554, -0.793428173689
417.664, -0.7779365381536442
417.775, -0.8831234924176565
417.885, -0.8026045690968867
417.995, -0.8063855952123034
418.106, -0.6684449823775762
418.216, -0.7607482850688969
418.326, -0.7295749817957609
418.436, -0.7411087289748193
418.547, -0.760411806781584
418.657, -0.7801574435107488
418.767, -0.6661818667827762
418.877, -0.7336864209045926
418.987, -0.7250401431450351
419.098, -0.713773805177154
419.208, -0.7037302362283739
419.318, -0.6414024975747649
419.428, -0.64330321061211
419.538, -0.7378981453539103
419.648, -0.674498682236915
