Longitud de onda, Intensidad de la luz
407.81, -2.2236907138699316
407.921, -2.2236907138699316
408.032, -2.2236907138699316
408.143, -2.2267277463056794
408.254, -2.2328063332531434
408.365, -2.072564016489728
408.476, -1.8644493724085232
408.587, -2.1280020222458784
408.699, -2.1142452146234874
408.81, -2.1230452664217285
408.921, -2.1504970411460658
409.032, -2.1454642814371936
409.143, -2.066055658590997
409.254, -2.0759037548411996
409.365, -2.03237116274511
409.476, -2.1346624757248795
409.587, -2.0995277274487703
409.698, -2.048705221274797
409.809, -2.024020287804825
409.92, -2.1334722193571127
410.031, -2.1264683850888173
410.142, -2.0496953751319777
410.253, -2.091657817775331
410.364, -2.071692070319042
410.475, -1.9149823708168332
410.585, -0.9940624503703069
410.696, -0.8747754649118167
410.807, -0.9304924786864867
410.918, -0.9233325783709319
411.029, -0.8520414923816138
411.14, -0.8740082591771839
411.251, -0.9039895323354481
411.362, -0.8372996993595095
411.472, -0.8418059163756629
411.583, -0.8644030929827928
411.694, -0.8063355586773633
411.805, -0.8665228985037435
411.916, -0.8452092827692983
412.026, -0.7900370465637597
412.137, -0.8401144933036877
412.248, -0.8571703107175571
412.359, -0.8667217985686569
412.47, -0.9141358471582154
412.58, -0.9320093522359735
412.691, -0.8554729023313843
412.802, -0.8738475500026535
412.912, -0.8919755427532154
413.023, -0.8838762191075796
413.134, -0.8973578484817808
413.245, -0.8235856016098566
413.355, -0.8898507883719047
413.466, -0.9111666591197873
413.577, -0.8976755671398542
413.687, -0.8181111149655083
413.798, -0.957927761873219
413.909, -0.8364537530113839
414.019, -0.8718757617065193
414.13, -0.8612833800241282
414.24, -0.9108717724557085
414.351, -0.8361225476209764
414.462, -0.7088486450240563
414.572, -0.827776112983725
414.683, -0.8307705868608414
414.793, -0.8810443765230512
414.904, -0.5719355180687922
415.014, -0.8704898017487828
415.125, -0.9132906322010944
415.235, -0.8447565280748149
415.346, -0.7563260239120126
415.456, -0.7594903338418796
415.567, -0.8688089304284
415.677, -0.8624605962700205
415.788, -0.8327051358380092
415.898, -0.8974003601155245
416.009, -0.8948841057123107
416.119, -0.8419737621659485
416.23, -0.8927721140474963
416.34, -0.9255081003539113
416.45, -0.8569394112215132
416.561, -0.14163978985007775
416.671, -0.7692076111458136
416.782, -0.9309717353304342
416.892, -0.8875060939054206
417.002, -0.8318923177365958
417.113, -0.7987653317913909
417.223, -0.8458418641436211
417.333, -0.8799277829693428
417.444, -0.8567120215577992
417.554, -0.79946423894479
417.664, -0.7839359146641232
417.775, -0.8908369155823954
417.885, -0.8168115556268254
417.995, -0.8190215653982205
418.106, -0.6593676831903765
418.216, -0.7650525093139536
418.326, -0.7436038066205901
418.436, -0.7378173157896255
418.547, -0.7589781124027895
418.657, -0.7827958833385326
418.767, -0.6601354517640927
418.877, -0.7294577254053607
418.987, -0.7206285914978158
419.098, -0.7203248356177135
419.208, -0.7101186317339881
419.318, -0.654190510953489
419.428, -0.6575507649781887
419.538, -0.7387040956212473
419.648, -0.6753149292299375
419.759, -0.6707129656955924
419.869, -0.6525665289382306
419.979, -0.7177120890924451
420.089, -0.694092452739662
420.199, -0.7204711680632104
420.309, -0.6791901383725074
420.419, -0.6590841187988021
420.529, -0.6947212133089736
420.639, -0.22320306473940094
420.749, -0.6101347977616282
420.859, -0.6247750477095332
420.969, -0.6410208545517608
421.079, -0.43702090143119604
421.189, -0.5875417947995278
421.299, -0.6258876795726073
421.409, -0.6841655661121495
421.519, -0.5638857571019006
421.629, -0.5381615707668429
421.739, -0.6413903539406648
421.849, -0.6543878184466536
421.959, -0.6583755955175878
422.069, -0.5805963975491896
422.179, -0.6252196598763393
422.289, -0.6225963300322876
422.399, -0.563573831590989
422.509, -0.48153546071872777
422.619, 1.9844233387138324
422.729, -0.30410368523730047
422.838, -0.5835776079693887
422.948, -0.5011300224614644
423.058, -0.5381292655791277
423.168, -0.5101510038498468
423.278, -0.504312006040426
423.388, -0.4631675160581799
423.498, -0.40538581733130047
423.607, -0.43789241648761357
423.717, -0.19719564659579653
423.827, -0.16122352645880053
423.937, -0.3962264741493241
424.046, -0.3508287561589666
424.156, -0.32211701332819853
424.266, -0.4068247502291766
424.376, -0.19265628852564895
424.485, -0.2510416088097733
424.595, -0.3655469816738199
424.705, -0.38351512104074054
424.815, -0.35478140999333374
424.924, 0.026629352942001798
425.034, -0.2922957876325007
425.144, -0.3913964518772456
425.253, -0.3314279410055103
425.363, -0.27957968778442505
425.473, -0.2595892192753888
425.582, -0.37268624520032245
425.692, -0.3254638098729691
425.801, -0.34694941019382725
425.911, -0.1699216678508027
426.021, -0.24934643069015397
426.13, -0.15474700506599973
426.24, -0.0731976653803571
426.349, -0.16574083842251072
426.459, -0.21878381943480835
426.568, -0.28207975564793386
426.678, -0.136135413956902
426.787, -0.21331840129151278
426.897, -0.23930955729349726
427.006, -0.1983664361357492
427.116, -0.14608903601561965
427.225, -0.1877675912047187
427.335, -0.09894801128601664
427.444, -0.17277477760378354
427.554, -0.13316394486422353
427.663, -0.13623985989957318
427.773, -0.15644314367729165
427.882, -0.08208543745605117
427.992, -0.11975280141946236
428.101, -0.120079025365913
428.21, -0.13645467676940806
428.32, -0.07588170032492335
428.429, -0.1435407398627325
428.539, 0.15157596277988494
428.648, -0.07680660602899035
428.757, -0.02537313724456581
428.867, -0.02491958268480013
428.976, 0.09837712479990551
429.085, -0.00893093151476739
