Longitud de onda, Intensidad de la luz
407.81, -1.8576206538274815
407.921, -1.8576206538274815
408.032, -1.8576206538274815
408.143, -1.8588124039750817
408.254, -1.8571988226660456
408.365, -1.4657238302240527
408.476, -0.9535488871691189
408.587, -1.599844428199235
408.699, -1.5701164271436834
408.81, -1.5979102876808935
408.921, -1.6686077690467709
409.032, -1.6340160248765
409.143, -1.4512857488002626
409.254, -1.4937501362912438
409.365, -1.3499491074034944
409.476, -1.6134335673444689
409.587, -1.5451845450995154
409.698, -1.4001241040591919
409.809, -1.3432208472933032
409.92, -1.635938916767614
410.031, -1.6026100467321822
410.142, -1.399907090495739
410.253, -1.5063237017867257
410.364, -1.4879459964961415
410.475, -1.533310944068489
410.585, -0.9634594938512828
410.696, -0.9150132059349481
410.807, -0.9557327737391833
410.918, -0.9319750145102291
411.029, -0.8343041020353016
411.14, -0.8606071319060862
411.251, -0.9407425656408581
411.362, -0.7843044615344928
411.472, -0.8062187764698551
411.583, -0.8277263401674401
411.694, -0.766700750630704
411.805, -0.9381326960261981
411.916, -0.9142164158052241
412.026, -0.7363673293504751
412.137, -0.8692323552742561
412.248, -0.8548546426996877
412.359, -0.9024602610916831
412.47, -1.0025811380837881
412.58, -0.9942084616337385
412.691, -0.8236901120186396
412.802, -0.8742846665808414
412.912, -0.9235636793604336
413.023, -0.8909619033500966
413.134, -0.917253832101948
413.245, -0.7293662813753529
413.355, -0.9112093681698463
413.466, -0.9445745368213729
413.577, -0.938316045114678
413.687, -0.7240394840742945
413.798, -1.0163426178922033
413.909, -0.7857750895656463
414.019, -0.8994024255461455
414.13, -0.855688002757231
414.24, -0.9625935795464764
414.351, -0.8034182244150667
414.462, -0.5084714484623306
414.572, -0.7547237314701992
414.683, -0.7809445369347051
414.793, -0.9083264169501457
414.904, -0.13183467303687546
415.014, -0.8742983035561807
415.125, -0.9672427520865169
415.235, -0.8109513544432134
415.346, -0.6293158062740479
415.456, -0.6034123016563997
415.567, -0.8415492898865423
415.677, -0.835363970110447
415.788, -0.7780724610020461
415.898, -0.9121434629562679
416.009, -0.8941097745857364
416.119, -0.8166522818195691
416.23, -0.9031872984217763
416.34, -0.9724678679800549
416.45, -0.8497960209558166
416.561, 0.8315034368246724
416.671, -0.5557457791101424
416.782, -1.0327303142884243
416.892, -0.9401616227141165
417.002, -0.7964037447143767
417.113, -0.748505417253156
417.223, -0.8542389065261904
417.333, -0.9197306123035941
417.444, -0.901018247777017
417.554, -0.7927536670209601
417.664, -0.751163913037659
417.775, -0.9756031552277358
417.885, -0.8683539633842462
417.995, -0.8279691842843098
418.106, -0.5381378068110911
418.216, -0.7478655499688432
418.326, -0.761351330021512
418.436, -0.8135095703555477
418.547, -0.8416755368923693
418.657, -0.9001716774395863
418.767, -0.6104772420010658
418.877, -0.8098130047420756
418.987, -0.8390799300847391
419.098, -0.7915831488109571
419.208, -0.7881450956485702
419.318, -0.6358788481033257
419.428, -0.7159988689593628
419.538, -0.8247459661575605
419.648, -0.7375076128308625
419.759, -0.6866577191577875
419.869, -0.6395481068412852
419.979, -0.8079690282821619
420.089, -0.758159017857089
420.199, -0.815204735501396
420.309, -0.7035122327140452
420.419, -0.6790676127559067
420.529, -0.7731058117595903
420.639, 0.3927584502863501
420.749, -0.5878212194862694
420.859, -0.6058142162972576
420.969, -0.6969381144805784
421.079, -0.21135342928948378
421.189, -0.5249139795985822
421.299, -0.6201658827919171
421.409, -0.8164100724844607
421.519, -0.5554592060040326
421.629, -0.5165250407194238
421.739, -0.743008547662511
421.849, -0.8441650518248947
421.959, -0.8432167310169288
422.069, -0.6315087669144875
422.179, -0.7668255444719027
422.289, -0.7785533907754199
422.399, -0.6884668992903815
422.509, -0.5019121335458985
422.619, 6.733819737818797
422.729, 0.0947462423187802
422.838, -0.7836575653862627
422.948, -0.6280673490125622
423.058, -0.7345422251437481
423.168, -0.6959016074374065
423.278, -0.685511524994683
423.388, -0.6138244722708109
423.498, -0.5222144074083085
423.607, -0.6064964151069191
423.717, -0.013161658392536673
423.827, 0.07120884582706823
423.937, -0.5498481690900097
424.046, -0.41583926666254045
424.156, -0.4032373643513242
424.266, -0.6029855259854763
424.376, -0.12970662480021963
424.485, -0.2321588963971633
424.595, -0.6072418765487295
424.705, -0.6634149184211886
424.815, -0.5751961967591485
424.924, 0.3505863993506926
425.034, -0.4039606563743177
425.144, -0.6997301030761715
425.253, -0.5409455708827242
425.363, -0.47669493171242794
425.473, -0.4234153627615391
425.582, -0.6715032547707708
425.692, -0.637947064806312
425.801, -0.6725689031894949
425.911, -0.28231758034127624
426.021, -0.4816948571372873
426.13, -0.33915392340002115
426.24, -0.0540276203902814
426.349, -0.2998068667274436
426.459, -0.4890307366322967
426.568, -0.6074873283042311
426.678, -0.2586731297604481
426.787, -0.5167251183189377
426.897, -0.5979992320036207
427.006, -0.5168911446772073
427.116, -0.3944997800647935
427.225, -0.5262900598722569
427.335, -0.3535216551938505
427.444, -0.5140517912509517
427.554, -0.37473406812732346
427.663, -0.45590886979363665
427.773, -0.5220433997515503
427.882, -0.37148682439877284
427.992, -0.5389343039791247
428.101, -0.4934750803661823
428.21, -0.5150884315059778
428.32, -0.43938705592514643
428.429, -0.5936633114390069
428.539, 0.10677843231293209
428.648, -0.4770566404397263
428.757, -0.3015810885494475
428.867, -0.36837568821629474
428.976, -0.14755049973435985
429.085, -0.35779491870709496
429.195, -0.47303366779626066
429.304, -0.4435978503956956
429.413, -0.32301109142180406
429.523, -0.2818490101476947
429.632, -0.3080762537199622
429.741, -0.341264804269225
429.85, -0.44264098835309534
429.96, -0.30841514862288116
430.069, -0.42307690256128916
430.178, -0.4338933270632253
430.287, 0.213661419769344
430.397, -0.34318288600063773
430.506, -0.36328275294954804
430.615, -0.3985338822095504
430.724, -0.28717371558068494
430.833, -0.29382200100503536
430.943, -0.28937194984907955
431.052, -0.29655111025442854
431.161, -0.39622306872622165
431.27, -0.27210937327554824
431.379, -0.3667702745344002
431.488, -0.016606808406270566
431.597, -0.12397195470404182
431.706, -0.09540387020391461
431.816, -0.26125588082539114
431.925, -0.26624539550921034
432.034, -0.28721154648990604
432.143, -0.1514330685970769
432.252, -0.23370638461234047
432.361, -0.025954700902470738
432.47, -0.2060746038686655
432.579, -0.24475740511510044
432.688, -0.26153049242673326
432.797, -0.18303705576476217
432.906, -0.35330590931542993
433.015, -0.13764394208523495
433.124, 0.6585932665071573
433.233, -0.09894483963308888
433.342, -0.0754548046265363
433.451, -0.2025466452352459
433.56, -0.2346875269188023
433.669, -0.22033354854768197
433.778, -0.23936732698478563
433.886, -0.14393965637434036
433.995, -0.1888126254482227
434.104, 0.12602693427583322
434.213, -0.09556628931321788
434.322, -0.19372846980054031
434.431, 0.10864002754271022
434.54, -0.037547526842933304
434.649, 0.24343500204605156
434.757, 0.010515707147327132
434.866, -0.06890625416915627
434.975, 0.057825044706307054
435.084, 0.07119237720426488
435.193, 0.034651409206644244
435.301, 0.4411817341798146
435.41, 0.6807558121288344
435.519, 0.8696479102209529
435.628, -0.09504892373504382
435.737, -0.2673715996319246
435.845, -0.29434572806999093
435.954, -0.34802793392652664
436.063, -0.22091136581097867
436.171, -0.24960123747356908
436.28, -0.1980106647200555
436.389, -0.014706869604996124
436.498, -0.20089397524175678
436.606, -0.192987139887606
436.715, 0.10787870818399606
436.823, -0.29620205330892335
436.932, -0.33732784564572293
437.041, -0.3141819535734084
437.149, -0.22374047508879882
437.258, -0.3560502949973156
437.367, -0.3789174868527436
437.475, -0.4001201272893918
437.584, 0.17938931047783657
437.692, -0.3056672867251811
437.801, 3.016794361190958
437.91, 0.0386418559429446
438.018, -0.3886887051871186
438.127, -0.467818676415517
438.235, -0.2358120192852396
438.344, -0.3896397417116851
438.452, -0.31924755582773406
438.561, -0.47216111774396424
438.669, -0.41741939207903733
438.778, -0.4675893171518471
438.886, -0.4206556086094997
438.995, -0.4644133338113508
439.103, -0.4164305331442743
439.212, -0.4202936802525008
439.32, -0.412952671730918
439.428, -0.4472099733689251
439.537, -0.36587945917766407
439.645, -0.23480221057142356
439.754, -0.29251066433850503
439.862, -0.4142824856991569
439.97, -0.3270712998248939
440.079, -0.36327889312171735
440.187, -0.5001864327929832
440.295, -0.11663159891117562
440.404, -0.36790211648710963
440.512, -0.32453530742314374
440.62, -0.24831107940629946
440.729, -0.18702236741047376
440.837, -0.14533425491410765
440.945, 1.1703273405968353
441.054, -0.06134617179285119
441.162, -0.26269770866243225
441.27, -0.05744772513261875
441.378, -0.22817971444920523
441.487, -0.21215661319650908
441.595, 0.5504645658935361
441.703, 0.0336889140926826
441.811, -0.11396824446442468
441.92, -0.23113845008418563
442.028, -0.3395046111538382
442.136, -0.19799525283304029
442.244, -0.14302207702008124
442.352, -0.2055346691033549
442.461, -0.38479245723440286
442.569, -0.395327993739553
442.677, -0.32883218676890774
442.785, -0.20885192638215402
442.893, -0.2914628825612882
443.001, -0.360572483397692
443.109, -0.39174523558484636
443.217, -0.3632500864415958
443.325, -0.36544324062153377
443.434, 0.8481598385038069
443.542, 0.2106157464271077
443.65, -0.20703877419996713
443.758, 0.06770120920418915
443.866, -0.2154898630799589
443.974, 0.43369523085262773
444.082, -0.03794308043176374
444.19, -0.11834239243598496
444.298, -0.04898494814998099
444.406, 0.11293102751534523
444.514, -0.019831855210824523
444.622, 0.14138860901360722
444.73, 0.13748626587318682
444.838, 0.0067801058209366865
444.946, 0.053829199948618116
445.054, -0.1332352102953907
445.161, -0.1676958433384217
445.269, -0.24356141039166232
445.377, -0.08872956836245952
445.485, -0.11450151832759418
445.593, -0.18703042209968399
445.701, 0.250977871782753
445.809, -0.0309778743100896
445.917, -0.15825435354690273
446.025, -0.33834792336735214
446.132, -0.01796373596047101
446.24, -0.06643419429084652
446.348, -0.18278006985345466
446.456, -0.3565572242558883
446.564, -0.32390891551433276
446.671, -0.23092588364514846
446.779, -0.29870160872674034
446.887, -0.33874535028468195
446.995, -0.28097097447754393
447.102, -0.2089704553082254
447.21, -0.16278286255086413
447.318, -0.24737666661702212
447.426, -0.3641167532403936
447.533, 0.22522248911979723
447.641, 2.3973490697506463
447.749, 0.03524501885459319
447.856, -0.29517301284749115
447.964, -0.2493084520965906
448.072, -0.06089299006088874
448.179, -0.32769216225404363
448.287, -0.20015516724549076
448.395, -0.1861109112595576
448.502, -0.34372267710645393
448.61, -0.24453858171742
448.718, -0.32230833274863907
448.825, -0.1741291145571305
448.933, -0.2749332845917749
449.04, -0.34589927736046155
449.148, -0.2913024945160827
449.256, -0.2657103303751478
449.363, -0.2201644528420649
449.471, -0.2139888090152324
449.578, -0.10088420879504106
449.686, -0.3237029631437498
449.793, -0.040276923528113254
449.901, -0.23889034753030075
450.008, -0.1943849629614839
450.116, -0.13943364753589008
450.223, -0.2509196454229622
450.331, -0.0901027725206191
450.438, -0.1620282767521913
450.546, -0.08878256326484846
450.653, 0.0006185366738086711
450.76, -0.059515699423351415
450.868, -0.04960691071403561
450.975, 0.31733600035838433
451.083, -0.0882711660966661
451.19, 0.0297748249801522
451.297, -0.028670281586818995
451.405, 0.006941941365881279
451.512, -0.12577414677250268
451.619, 0.1849683329318409
451.727, 0.188198762211956
451.834, -0.08242447418175822
451.941, -0.06064368796441078
452.049, -0.07155994266794077
452.156, -0.06005084722335261
452.263, 0.030429468798311578
452.371, -0.04651598984659311
452.478, 0.05169935180039985
452.585, 0.2505763336159688
452.692, -0.08745191259941934
452.8, 0.039105439302622676
452.907, 0.3351506845097835
453.014, 0.11283809200270058
453.121, -0.027630950035249825
453.229, 0.12209028168030549
453.336, 0.16532406235661348
453.443, 0.26747904434843994
453.55, -0.03455798666862278
453.657, 0.0826958129828899
453.765, 0.16465951241341867
453.872, 0.10324733993476562
453.979, 0.1958918715743321
454.086, 0.06883909027393238
454.193, 0.12538935751028013
454.3, 0.021972940404975286
454.407, 0.3639844727974056
454.514, 0.34490244336538795
454.621, 0.05781706625021899
454.729, 0.05091337578653953
454.836, 0.09940688987870956
